Game URL,Quarter,Time,Left Event,Right Event
Q5,1:14,박봉진 3점슛시도,,
Q5,1:25,,양재혁 교체(IN),
Q5,1:25,,김낙현 교체(OUT),
Q5,1:25,,팀파울,
Q5,1:25,,조상열 파울,
Q5,1:34,,신주영 어시스트,
Q5,1:34,,곽정훈 3점슛성공,
Q5,1:42,,유슈 은도예 공격리바운드,
Q5,1:43,,곽정훈 3점슛시도,
Q5,2:03,로버트 카터 2점슛성공,,
Q5,2:15,박봉진 수비리바운드,,
Q5,2:18,,김낙현 3점슛시도,
Q5,2:24,,유슈 은도예 공격리바운드,
Q5,2:26,,신주영 자유투시도,
Q5,2:26,,신주영 자유투성공,
Q5,2:26,팀파울,,
Q5,2:26,서민수 파울자유투,,
Q5,2:34,,곽정훈 공격리바운드,
Q5,2:35,,김낙현 3점슛시도,
Q5,2:54,김시래 2점슛성공,,
Q5,3:19,작전시간,,
Q5,3:19,,김낙현 어시스트,
Q5,3:19,,유슈 은도예 2점슛성공,
Q5,3:25,,신주영 수비리바운드,
Q5,3:27,김훈 3점슛시도,,
Q5,3:38,로버트 카터 수비리바운드,,
Q5,3:40,,유슈 은도예 2점슛시도,
Q5,3:43,,조상열 공격리바운드,
Q5,3:44,,유슈 은도예 2점슛시도,
Q5,4:07,,곽정훈 수비리바운드,
Q5,4:09,로버트 카터 2점슛시도,,
Q5,4:16,,신주영 턴오버,
Q5,4:17,,조상열 교체(IN),
Q5,4:17,,정성우 교체(OUT),
Q5,4:17,로버트 카터 턴오버,,
Q5,4:32,,김낙현 3점슛성공,
Q5,4:43,,정성우 굿디펜스,
Q5,4:43,로버트 카터 턴오버,,
Q5,4:43,팀파울,,
Q5,4:43,로버트 카터 파울,,
Q5,4:46,로버트 카터 스틸,,
Q5,4:47,,신주영 턴오버,
Q5,5:07,김시래 어시스트,,
Q5,5:07,로버트 카터 2점슛성공,,
Q5,5:11,팀리바운드,,
Q5,5:12,김시래 3점슛시도,,
Q5,5:22,,유슈 은도예 턴오버,
Q5,5:39,김시래 어시스트,,
Q5,5:39,로버트 카터 덩크슛성공,,
Q5,5:51,,곽정훈 교체(IN),
Q5,5:51,,박지훈 교체(OUT),
Q5,5:51,,김낙현 교체(IN),
Q5,5:51,,샘조세프 벨란겔 교체(OUT),
Q5,5:51,,신주영 교체(IN),
Q5,5:51,,양재혁 교체(OUT),
Q5,5:51,박봉진 교체(IN),,
Q5,5:51,김영현 교체(OUT),,
Q5,5:51,김훈 교체(IN),,
Q5,5:51,강상재 교체(OUT),,
Q5,5:51,김시래 교체(IN),,
Q5,5:51,이선 알바노 교체(OUT),,
Q5,5:51,,팀파울,
Q5,5:51,,양재혁 파울,
Q5,5:52,로버트 카터 수비리바운드,,
Q5,5:53,,정성우 2점슛시도,
Q5,6:09,,샘조세프 벨란겔 수비리바운드,
Q5,6:10,이선 알바노 3점슛시도,,
Q5,6:25,,양재혁 어시스트,
Q5,6:25,,유슈 은도예 2점슛성공,
Q5,6:40,,정성우 수비리바운드,
Q5,6:41,,양재혁 블록,
Q5,6:42,이선 알바노 2점슛시도,,
Q5,6:46,로버트 카터 수비리바운드,,
Q5,6:47,,유슈 은도예 자유투시도,
Q5,6:53,팀파울,,
Q5,6:53,서민수 파울자유투,,
Q5,6:53,,유슈 은도예 2점슛성공,
Q5,7:00,,박지훈 교체(IN),
Q5,7:00,,신승민 교체(OUT),
Q5,7:00,서민수 교체(IN),,
Q5,7:00,김종규 교체(OUT),,
Q5,7:00,팀파울,,
Q5,7:00,이선 알바노 파울,,
Q5,7:13,이선 알바노 어시스트,,
Q5,7:13,김종규 2점슛성공,,
Q5,7:29,,유슈 은도예 어시스트,
Q5,7:29,,정성우 3점슛성공,
Q5,7:50,,신승민 수비리바운드,
Q5,7:52,김종규 2점슛시도,,
Q5,7:58,,팀속공,
Q5,7:59,,유슈 은도예 덩크슛성공,
Q5,8:03,,양재혁 스틸,
Q5,8:04,로버트 카터 턴오버,,
Q5,8:25,로버트 카터 교체(IN),,
Q5,8:25,치나누 오누아쿠 교체(OUT),,
Q5,8:25,작전시간,,
Q5,8:25,,정성우 어시스트,
Q5,8:25,,유슈 은도예 2점슛성공,
Q5,8:47,,유슈 은도예 수비리바운드,
Q5,8:49,이선 알바노 3점슛시도,,
Q5,8:56,,팀속공,
Q5,8:57,,유슈 은도예 2점슛성공,
Q5,8:57,,유슈 은도예 공격리바운드,
Q5,8:58,,정성우 2점슛시도,
Q5,9:06,,정성우 스틸,
Q5,9:07,김종규 턴오버,,
Q5,9:14,치나누 오누아쿠 수비리바운드,,
Q5,9:16,,정성우 3점슛시도,
Q5,9:24,팀파울,,
Q5,9:24,김종규 파울,,
Q5,9:39,,유슈 은도예 수비리바운드,
Q5,9:40,김영현 2점슛시도,,
Q5,10:00,,샘조세프 벨란겔 교체(IN),
Q5,10:00,,신승민 교체(IN),
Q5,10:00,,김동량 교체(OUT),
Q5,10:00,,박지훈 교체(OUT),
Q5,10:00,이선 알바노 교체(IN),,
Q5,10:00,김종규 교체(IN),,
Q5,10:00,김영현 교체(IN),,
Q5,10:00,이관희 교체(OUT),,
Q5,10:00,유현준 교체(OUT),,
Q5,10:00,박봉진 교체(OUT),,
Q5,게임시작,,,
Q5,10:00,,유슈 은도예 교체(IN),
Q5,10:00,,김동량 교체(IN),
Q5,10:00,,양재혁 교체(IN),
Q5,10:00,,박지훈 교체(IN),
Q5,10:00,,정성우 교체(IN),
Q5,10:00,치나누 오누아쿠 교체(IN),,
Q5,10:00,강상재 교체(IN),,
Q5,10:00,이관희 교체(IN),,
Q5,10:00,유현준 교체(IN),,
Q5,10:00,박봉진 교체(IN),,
https://kbl.or.kr/match/record/S45G01N11/1,,,,
Q1,1쿼터 시작,,,
Q1,0:00,,이종현 교체(OUT),
Q1,0:00,,캐디 라렌 교체(OUT),
Q1,0:00,,배병준 교체(OUT),
Q1,0:00,,하비 고메즈 교체(OUT),
Q1,0:00,,최성원 교체(OUT),
Q1,0:00,아셈 마레이 교체(OUT),,
Q1,0:00,장태빈 교체(OUT),,
Q1,0:00,정인덕 교체(OUT),,
Q1,0:00,최진수 교체(OUT),,
Q1,0:00,유기상 교체(OUT),,
Q1,게임종료,,,
Q1,0:01,,최성원 3점슛시도,
Q1,0:03,,하비 고메즈 스틸,
Q1,0:04,아셈 마레이 턴오버,,
Q1,0:14,,배병준 어시스트,
Q1,0:14,,하비 고메즈 3점슛성공,
Q1,0:32,아셈 마레이 자유투성공,,
Q1,0:32,정인덕 어시스트,,
Q1,0:32,아셈 마레이 자유투성공,,
Q1,0:32,,팀파울,
Q1,0:32,,이종현 파울자유투,
Q1,0:40,최진수 공격리바운드,,
Q1,0:43,유기상 3점슛시도,,
Q1,0:56,,배병준 자유투성공,
Q1,0:56,,배병준 자유투성공,
Q1,0:56,최진수 파울자유투,,
Q1,1:17,팀속공,,
Q1,1:17,최진수 어시스트,,
Q1,1:17,정인덕 2점슛성공,,
Q1,1:19,정인덕 수비리바운드,,
Q1,1:21,,캐디 라렌 3점슛시도,
Q1,1:34,,캐디 라렌 수비리바운드,
Q1,1:36,정인덕 2점슛시도,,
Q1,1:55,,배병준 어시스트,
Q1,1:55,,캐디 라렌 2점슛성공,
Q1,2:08,,최성원 교체(IN),
Q1,2:08,,박지훈 교체(OUT),
Q1,2:08,장태빈 교체(IN),,
Q1,2:08,양준석 교체(OUT),,
Q1,2:08,,팀리바운드,
Q1,2:09,,이종현 3점슛시도,
Q1,2:26,아셈 마레이 어시스트,,
Q1,2:26,양준석 2점슛성공,,
Q1,2:35,정인덕 수비리바운드,,
Q1,2:37,,하비 고메즈 3점슛시도,
Q1,2:46,최진수 교체(IN),,
Q1,2:46,칼 타마요 교체(OUT),,
Q1,2:46,,팀파울,
Q1,2:46,,캐디 라렌 기타파울,
Q1,2:46,팀파울,,
Q1,2:46,칼 타마요 기타파울,,
Q1,2:46,팀파울,,
Q1,2:46,칼 타마요 파울,,
Q1,2:48,,이종현 스틸,
Q1,2:50,아셈 마레이 턴오버,,
Q1,3:05,아셈 마레이 수비리바운드,,
Q1,3:07,,캐디 라렌 2점슛시도,
Q1,3:22,,캐디 라렌 수비리바운드,
Q1,3:24,칼 타마요 3점슛시도,,
Q1,3:30,,팀파울,
Q1,3:30,,배병준 파울,
Q1,3:40,,이종현 어시스트,
Q1,3:40,,하비 고메즈 3점슛성공,
Q1,3:49,팀파울,,
Q1,3:49,유기상 파울,,
Q1,4:00,칼 타마요 어시스트,,
Q1,4:00,아셈 마레이 2점슛성공,,
Q1,4:10,,팀속공,
Q1,4:12,,박지훈 어시스트,
Q1,4:12,,이종현 2점슛성공,
Q1,4:21,유기상 어시스트,,
Q1,4:21,양준석 3점슛성공,,
Q1,4:47,,박지훈 어시스트,
Q1,4:47,,캐디 라렌 2점슛성공,
Q1,4:53,,박지훈 수비리바운드,
Q1,4:55,칼 타마요 2점슛시도,,
Q1,5:13,,캐디 라렌 어시스트,
Q1,5:13,,박지훈 3점슛성공,
Q1,5:40,팀속공,,
Q1,5:42,양준석 어시스트,,
Q1,5:42,유기상 2점슛성공,,
Q1,5:46,아셈 마레이 스틸,,
Q1,5:48,,하비 고메즈 턴오버,
Q1,6:11,,하비 고메즈 수비리바운드,
Q1,6:14,아셈 마레이 자유투시도,,
Q1,6:14,아셈 마레이 자유투성공,,
Q1,6:14,,팀파울,
Q1,6:14,,캐디 라렌 파울자유투,
Q1,6:14,아셈 마레이 공격리바운드,,
Q1,6:16,정인덕 3점슛시도,,
Q1,6:19,아셈 마레이 스틸,,
Q1,6:22,,캐디 라렌 턴오버,
Q1,6:32,정인덕 2점슛성공,,
Q1,6:54,,하비 고메즈 자유투성공,
Q1,6:54,,하비 고메즈 자유투시도,
Q1,6:54,팀파울,,
Q1,6:54,양준석 파울자유투,,
Q1,6:54,,하비 고메즈 공격리바운드,
Q1,6:55,,캐디 라렌 2점슛시도,
Q1,7:15,,하비 고메즈 수비리바운드,
Q1,7:18,양준석 3점슛시도,,
Q1,7:32,,박지훈 2점슛성공,
Q1,7:47,,캐디 라렌 수비리바운드,
Q1,7:49,칼 타마요 3점슛시도,,
Q1,8:02,칼 타마요 수비리바운드,,
Q1,8:05,,이종현 3점슛시도,
Q1,8:19,양준석 어시스트,,
Q1,8:19,칼 타마요 3점슛성공,,
Q1,8:31,,캐디 라렌 자유투성공,
Q1,8:31,,캐디 라렌 자유투성공,
Q1,8:31,팀파울,,
Q1,8:31,양준석 파울자유투,,
Q1,8:45,칼 타마요 턴오버,,
Q1,8:56,,캐디 라렌 2점슛성공,
Q1,8:59,,캐디 라렌 공격리바운드,
Q1,9:01,아셈 마레이 블록,,
Q1,9:02,,캐디 라렌 2점슛시도,
Q1,9:14,팀턴오버,,
Q1,9:31,,팀파울,
Q1,9:31,,박지훈 파울,
Q1,9:41,,박지훈 2점슛성공,
Q1,게임시작,,,
Q1,10:00,,이종현 교체(IN),
Q1,10:00,,캐디 라렌 교체(IN),
Q1,10:00,,배병준 교체(IN),
Q1,10:00,,하비 고메즈 교체(IN),
Q1,10:00,,박지훈 교체(IN),
Q1,10:00,아셈 마레이 교체(IN),,
Q1,10:00,칼 타마요 교체(IN),,
Q1,10:00,정인덕 교체(IN),,
Q1,10:00,양준석 교체(IN),,
Q1,10:00,유기상 교체(IN),,
Q2,2쿼터 시작,,,
Q2,0:00,,캐디 라렌 교체(OUT),
Q2,0:00,,하비 고메즈 교체(OUT),
Q2,0:00,,최성원 교체(OUT),
Q2,0:00,,김경원 교체(OUT),
Q2,0:00,,송창용 교체(OUT),
Q2,0:00,대릴 먼로 교체(OUT),,
Q2,0:00,정인덕 교체(OUT),,
Q2,0:00,허일영 교체(OUT),,
Q2,0:00,장민국 교체(OUT),,
Q2,0:00,최진수 교체(OUT),,
Q2,게임종료,,,
Q2,0:00,,하비 고메즈 3점슛시도,
Q2,0:04,최진수 교체(IN),,
Q2,0:04,유기상 교체(OUT),,
Q2,0:04,,캐디 라렌 교체(IN),
Q2,0:04,,마이클 영 Jr 교체(OUT),
Q2,0:04,팀파울,,
Q2,0:01,허일영 파울,,
Q2,0:04,대릴 먼로 2점슛성공,,
Q2,0:07,대릴 먼로 공격리바운드,,
Q2,0:10,유기상 3점슛시도,,
Q2,0:30,장민국 교체(IN),,
Q2,0:30,칼 타마요 교체(OUT),,
Q2,0:30,,하비 고메즈 교체(IN),
Q2,0:30,,박지훈 교체(OUT),
Q2,0:30,,김경원 교체(IN),
Q2,0:30,,이종현 교체(OUT),
Q2,0:30,작전시간,,
Q2,0:30,,마이클 영 Jr 어시스트,
Q2,0:30,,이종현 3점슛성공,
Q2,0:52,대릴 먼로 어시스트,,
Q2,0:52,허일영 3점슛성공,,
Q2,0:56,허일영 공격리바운드,,
Q2,0:58,대릴 먼로 3점슛시도,,
Q2,1:13,허일영 스틸,,
Q2,1:15,,마이클 영 Jr 턴오버,
Q2,1:33,허일영 2점슛성공,,
Q2,1:49,,마이클 영 Jr 어시스트,
Q2,1:49,,이종현 2점슛성공,
Q2,2:06,유기상 교체(IN),,
Q2,2:06,양준석 교체(OUT),,
Q2,2:06,,작전시간,
Q2,2:06,양준석 어시스트,,
Q2,2:06,대릴 먼로 2점슛성공,,
Q2,2:20,정인덕 수비리바운드,,
Q2,2:22,,송창용 2점슛시도,
Q2,2:45,양준석 2점슛성공,,
Q2,2:56,,마이클 영 Jr 2점슛성공,
Q2,3:15,,이종현 수비리바운드,
Q2,3:17,양준석 자유투시도,,
Q2,3:17,양준석 자유투성공,,
Q2,3:17,,팀파울,
Q2,3:17,,마이클 영 Jr 파울자유투,
Q2,3:27,대릴 먼로 수비리바운드,,
Q2,3:29,,최성원 3점슛시도,
Q2,3:38,,송창용 공격리바운드,
Q2,3:43,,박지훈 3점슛시도,
Q2,3:54,양준석 어시스트,,
Q2,3:54,허일영 3점슛성공,,
Q2,4:08,,박지훈 자유투성공,
Q2,4:08,팀파울,,
Q2,4:08,양준석 파울자유투,,
Q2,4:08,,박지훈 2점슛성공,
Q2,4:10,,최성원 수비리바운드,
Q2,4:13,대릴 먼로 3점슛시도,,
Q2,4:15,허일영 공격리바운드,,
Q2,4:17,대릴 먼로 3점슛시도,,
Q2,4:26,,송창용 교체(IN),
Q2,4:26,,배병준 교체(OUT),
Q2,4:26,,팀파울,
Q2,4:26,,배병준 파울,
Q2,4:37,,마이클 영 Jr 2점슛성공,
Q2,5:04,팀속공,,
Q2,5:06,양준석 어시스트,,
Q2,5:06,정인덕 2점슛성공,,
Q2,5:09,양준석 수비리바운드,,
Q2,5:11,,배병준 3점슛시도,
Q2,5:21,양준석 2점슛성공,,
Q2,5:40,,박지훈 어시스트,
Q2,5:40,,최성원 2점슛성공,
Q2,5:45,팀파울,,
Q2,5:45,허일영 파울,,
Q2,5:53,팀파울,,
Q2,5:53,정인덕 파울,,
Q2,5:53,,마이클 영 Jr 수비리바운드,
Q2,5:53,,이종현 블록,
Q2,5:56,대릴 먼로 2점슛시도,,
Q2,6:07,대릴 먼로 수비리바운드,,
Q2,6:09,,최성원 3점슛시도,
Q2,6:18,,박지훈 스틸,
Q2,6:19,대릴 먼로 턴오버,,
Q2,6:25,,박지훈 교체(IN),
Q2,6:25,,하비 고메즈 교체(OUT),
Q2,6:25,정인덕 교체(IN),,
Q2,6:25,유기상 교체(OUT),,
Q2,6:25,대릴 먼로 교체(IN),,
Q2,6:25,아셈 마레이 교체(OUT),,
Q2,6:25,,팀파울,
Q2,6:25,,배병준 파울,
Q2,6:26,아셈 마레이 수비리바운드,,
Q2,6:28,,하비 고메즈 2점슛시도,
Q2,6:51,팀속공,,
Q2,6:53,양준석 어시스트,,
Q2,6:53,허일영 2점슛성공,,
Q2,6:58,아셈 마레이 수비리바운드,,
Q2,7:00,,배병준 2점슛시도,
Q2,7:12,,마이클 영 Jr 수비리바운드,
Q2,7:13,허일영 3점슛시도,,
Q2,7:20,칼 타마요 수비리바운드,,
Q2,7:22,,배병준 3점슛시도,
Q2,7:39,칼 타마요 2점슛성공,,
Q2,7:56,,배병준 어시스트,
Q2,7:56,,최성원 3점슛성공,
Q2,8:01,,이종현 공격리바운드,
Q2,8:03,,마이클 영 Jr 2점슛시도,
Q2,8:19,작전시간,,
Q2,8:19,아셈 마레이 턴오버,,
Q2,8:34,아셈 마레이 수비리바운드,,
Q2,8:35,,마이클 영 Jr 2점슛시도,
Q2,8:54,,작전시간,
Q2,8:54,칼 타마요 턴오버,,
Q2,9:03,,팀파울,
Q2,9:03,,최성원 파울,
Q2,9:03,아셈 마레이 스틸,,
Q2,9:04,,이종현 턴오버,
Q2,9:31,아셈 마레이 2점슛성공,,
Q2,9:42,허일영 공격리바운드,,
Q2,9:45,아셈 마레이 자유투시도,,
Q2,9:45,아셈 마레이 자유투성공,,
Q2,9:45,,마이클 영 Jr 교체(IN),
Q2,9:45,,캐디 라렌 교체(OUT),
Q2,9:45,,팀파울,
Q2,9:45,,캐디 라렌 파울자유투,
Q2,9:53,유기상 공격리바운드,,
Q2,9:55,,배병준 블록,
Q2,9:55,유기상 2점슛시도,,
Q2,10:00,칼 타마요 교체(IN),,
Q2,10:00,허일영 교체(IN),,
Q2,10:00,양준석 교체(IN),,
Q2,10:00,장태빈 교체(OUT),,
Q2,10:00,정인덕 교체(OUT),,
Q2,10:00,최진수 교체(OUT),,
Q2,게임시작,,,
Q2,10:00,,이종현 교체(IN),
Q2,10:00,,캐디 라렌 교체(IN),
Q2,10:00,,배병준 교체(IN),
Q2,10:00,,하비 고메즈 교체(IN),
Q2,10:00,,최성원 교체(IN),
Q2,10:00,아셈 마레이 교체(IN),,
Q2,10:00,장태빈 교체(IN),,
Q2,10:00,정인덕 교체(IN),,
Q2,10:00,최진수 교체(IN),,
Q2,10:00,유기상 교체(IN),,
Q3,3쿼터 시작,,,
Q3,0:00,,캐디 라렌 교체(OUT),
Q3,0:00,,배병준 교체(OUT),
Q3,0:00,,최성원 교체(OUT),
Q3,0:00,,김경원 교체(OUT),
Q3,0:00,,박지훈 교체(OUT),
Q3,0:00,아셈 마레이 교체(OUT),,
Q3,0:00,장태빈 교체(OUT),,
Q3,0:00,정인덕 교체(OUT),,
Q3,0:00,장민국 교체(OUT),,
Q3,0:00,유기상 교체(OUT),,
Q3,게임종료,,,
Q3,0:01,,최성원 자유투성공,
Q3,0:01,,최성원 자유투시도,
Q3,0:01,팀파울,,
Q3,0:01,아셈 마레이 파울자유투,,
Q3,0:01,,최성원 공격리바운드,
Q3,0:02,,배병준 2점슛시도,
Q3,0:18,,캐디 라렌 수비리바운드,
Q3,0:20,장태빈 3점슛시도,,
Q3,0:32,아셈 마레이 수비리바운드,,
Q3,0:33,,김경원 2점슛시도,
Q3,0:39,,최성원 스틸,
Q3,0:41,유기상 턴오버,,
Q3,0:45,유기상 수비리바운드,,
Q3,0:47,,캐디 라렌 3점슛시도,
Q3,1:08,,김경원 교체(IN),
Q3,1:08,,이종현 교체(OUT),
Q3,1:08,팀파울,,
Q3,1:08,장태빈 파울,,
Q3,1:08,,최성원 수비리바운드,
Q3,1:12,정인덕 2점슛시도,,
Q3,1:31,정인덕 굿디펜스,,
Q3,1:31,,이종현 턴오버,
Q3,1:31,,이종현 파울,
Q3,1:39,장태빈 교체(IN),,
Q3,1:39,양준석 교체(OUT),,
Q3,1:39,팀속공,,
Q3,1:39,양준석 자유투성공,,
Q3,1:39,양준석 자유투성공,,
Q3,1:39,,팀파울,
Q3,1:39,,박지훈 파울자유투,
Q3,1:39,아셈 마레이 수비리바운드,,
Q3,1:41,,배병준 2점슛시도,
Q3,2:00,,배병준 수비리바운드,
Q3,2:02,양준석 3점슛시도,,
Q3,2:15,아셈 마레이 수비리바운드,,
Q3,2:16,,박지훈 2점슛시도,
Q3,2:34,,이종현 수비리바운드,
Q3,2:36,정인덕 자유투시도,,
Q3,2:36,아셈 마레이 어시스트,,
Q3,2:36,정인덕 자유투성공,,
Q3,2:36,,팀파울,
Q3,2:36,,배병준 파울자유투,
Q3,2:46,,캐디 라렌 어시스트,
Q3,2:46,,배병준 3점슛성공,
Q3,3:11,팀파울,,
Q3,3:11,아셈 마레이 파울,,
Q3,3:11,,최성원 수비리바운드,
Q3,3:11,아셈 마레이 2점슛시도,,
Q3,3:29,,박지훈 어시스트,
Q3,3:29,,최성원 3점슛성공,
Q3,3:36,작전시간,,
Q3,3:36,정인덕 교체(IN),,
Q3,3:36,허일영 교체(OUT),,
Q3,3:36,팀파울,,
Q3,3:36,허일영 파울,,
Q3,3:39,,이종현 스틸,
Q3,3:41,허일영 턴오버,,
Q3,4:00,,박지훈 3점슛성공,
Q3,4:12,,최성원 교체(IN),
Q3,4:12,,하비 고메즈 교체(OUT),
Q3,4:12,,팀리바운드,
Q3,4:12,유기상 3점슛시도,,
Q3,4:26,,캐디 라렌 교체(IN),
Q3,4:26,,마이클 영 Jr 교체(OUT),
Q3,4:26,,팀턴오버,
Q3,4:51,양준석 어시스트,,
Q3,4:51,허일영 3점슛성공,,
Q3,5:12,,배병준 턴오버,
Q3,5:23,아셈 마레이 턴오버,,
Q3,5:43,,박지훈 2점슛성공,
Q3,6:09,,작전시간,
Q3,6:09,양준석 자유투성공,,
Q3,6:09,,팀파울,
Q3,6:09,,하비 고메즈 파울자유투,
Q3,6:09,양준석 2점슛성공,,
Q3,6:17,장민국 교체(IN),,
Q3,6:17,칼 타마요 교체(OUT),,
Q3,6:17,,팀파울,
Q3,6:17,,마이클 영 Jr 파울,
Q3,6:33,,마이클 영 Jr 2점슛성공,
Q3,6:42,,이종현 수비리바운드,
Q3,6:44,칼 타마요 3점슛시도,,
Q3,7:07,아셈 마레이 수비리바운드,,
Q3,7:08,,하비 고메즈 3점슛시도,
Q3,7:31,,하비 고메즈 수비리바운드,
Q3,7:33,칼 타마요 2점슛시도,,
Q3,7:35,칼 타마요 공격리바운드,,
Q3,7:37,허일영 3점슛시도,,
Q3,7:41,유기상 수비리바운드,,
Q3,7:47,,이종현 2점슛시도,
Q3,7:53,팀파울,,
Q3,7:53,칼 타마요 파울,,
Q3,8:12,양준석 어시스트,,
Q3,8:12,유기상 3점슛성공,,
Q3,8:32,,배병준 어시스트,
Q3,8:32,,하비 고메즈 2점슛성공,
Q3,8:50,,팀리바운드,
Q3,8:50,칼 타마요 3점슛시도,,
Q3,9:01,,팀파울,
Q3,9:01,,박지훈 파울,
Q3,9:07,칼 타마요 스틸,,
Q3,9:09,,하비 고메즈 턴오버,
Q3,9:26,양준석 2점슛성공,,
Q3,9:46,칼 타마요 수비리바운드,,
Q3,9:48,,박지훈 2점슛시도,
Q3,10:00,아셈 마레이 교체(IN),,
Q3,10:00,칼 타마요 교체(IN),,
Q3,10:00,양준석 교체(IN),,
Q3,10:00,유기상 교체(IN),,
Q3,10:00,대릴 먼로 교체(OUT),,
Q3,10:00,정인덕 교체(OUT),,
Q3,10:00,장민국 교체(OUT),,
Q3,10:00,최진수 교체(OUT),,
Q3,10:00,,이종현 교체(IN),
Q3,10:00,,배병준 교체(IN),
Q3,10:00,,박지훈 교체(IN),
Q3,10:00,,마이클 영 Jr 교체(IN),
Q3,10:00,,캐디 라렌 교체(OUT),
Q3,10:00,,최성원 교체(OUT),
Q3,10:00,,김경원 교체(OUT),
Q3,10:00,,송창용 교체(OUT),
Q3,게임시작,,,
Q3,10:00,,캐디 라렌 교체(IN),
Q3,10:00,,하비 고메즈 교체(IN),
Q3,10:00,,최성원 교체(IN),
Q3,10:00,,김경원 교체(IN),
Q3,10:00,,송창용 교체(IN),
Q3,10:00,대릴 먼로 교체(IN),,
Q3,10:00,정인덕 교체(IN),,
Q3,10:00,허일영 교체(IN),,
Q3,10:00,장민국 교체(IN),,
Q3,10:00,최진수 교체(IN),,
Q4,4쿼터 시작,,,
Q4,0:00,,김준형 교체(OUT),
Q4,0:00,,캐디 라렌 교체(OUT),
Q4,0:00,,하비 고메즈 교체(OUT),
Q4,0:00,,최성원 교체(OUT),
Q4,0:00,,이원대 교체(OUT),
Q4,0:00,아셈 마레이 교체(OUT),,
Q4,0:00,정인덕 교체(OUT),,
Q4,0:00,이승훈 교체(OUT),,
Q4,0:00,장민국 교체(OUT),,
Q4,0:00,유기상 교체(OUT),,
Q4,게임종료,,,
Q4,0:02,,하비 고메즈 2점슛성공,
Q4,0:08,아셈 마레이 덩크슛성공,,
Q4,0:18,,캐디 라렌 어시스트,
Q4,0:18,,최성원 3점슛성공,
Q4,0:33,유기상 2점슛성공,,
Q4,0:55,,김준형 어시스트,
Q4,0:55,,하비 고메즈 3점슛성공,
Q4,1:04,,팀리바운드,
Q4,1:04,,이원대 2점슛시도,
Q4,1:19,팀파울,,
Q4,1:19,아셈 마레이 파울,,
Q4,1:19,,캐디 라렌 수비리바운드,
Q4,1:19,유기상 2점슛시도,,
Q4,1:27,장민국 교체(IN),,
Q4,1:27,칼 타마요 교체(OUT),,
Q4,1:27,,김준형 교체(IN),
Q4,1:27,,박지훈 교체(OUT),
Q4,1:27,,이원대 교체(IN),
Q4,1:27,,배병준 교체(OUT),
Q4,1:27,,팀파울,
Q4,1:27,,하비 고메즈 파울,
Q4,1:44,,박지훈 어시스트,
Q4,1:44,,하비 고메즈 3점슛성공,
Q4,2:03,아셈 마레이 어시스트,,
Q4,2:03,칼 타마요 2점슛성공,,
Q4,2:17,정인덕 수비리바운드,,
Q4,2:20,아셈 마레이 블록,,
Q4,2:21,,캐디 라렌 2점슛시도,
Q4,2:40,,배병준 수비리바운드,
Q4,2:43,칼 타마요 3점슛시도,,
Q4,2:48,작전시간,,
Q4,2:48,팀리바운드,,
Q4,2:48,,캐디 라렌 블록,
Q4,2:48,유기상 2점슛시도,,
Q4,3:04,칼 타마요 수비리바운드,,
Q4,3:06,,배병준 3점슛시도,
Q4,3:13,이승훈 교체(IN),,
Q4,3:13,양준석 교체(OUT),,
Q4,3:13,,최성원 교체(IN),
Q4,3:13,,이종현 교체(OUT),
Q4,3:13,팀파울,,
Q4,3:13,칼 타마요 파울,,
Q4,3:15,,이종현 수비리바운드,
Q4,3:17,정인덕 2점슛시도,,
Q4,3:35,,이종현 턴오버,
Q4,3:51,,작전시간,
Q4,3:51,아셈 마레이 어시스트,,
Q4,3:51,양준석 3점슛성공,,
Q4,4:03,정인덕 수비리바운드,,
Q4,4:05,,캐디 라렌 2점슛시도,
Q4,4:25,유기상 3점슛성공,,
Q4,4:46,아셈 마레이 수비리바운드,,
Q4,4:48,,배병준 3점슛시도,
Q4,4:51,팀파울,,
Q4,4:51,정인덕 파울,,
Q4,4:55,,이종현 스틸,
Q4,4:58,아셈 마레이 턴오버,,
Q4,4:59,아셈 마레이 공격리바운드,,
Q4,5:04,,캐디 라렌 블록,
Q4,5:07,아셈 마레이 2점슛시도,,
Q4,5:08,아셈 마레이 공격리바운드,,
Q4,5:10,양준석 2점슛시도,,
Q4,5:27,,하비 고메즈 교체(IN),
Q4,5:27,,최성원 교체(OUT),
Q4,5:27,팀리바운드,,
Q4,5:27,,캐디 라렌 3점슛시도,
Q4,5:33,팀속공,,
Q4,5:35,아셈 마레이 2점슛성공,,
Q4,5:37,아셈 마레이 공격리바운드,,
Q4,5:39,유기상 2점슛시도,,
Q4,5:40,유기상 스틸,,
Q4,5:42,,박지훈 턴오버,
Q4,5:55,아셈 마레이 어시스트,,
Q4,5:55,양준석 2점슛성공,,
Q4,6:08,,박지훈 어시스트,
Q4,6:08,,캐디 라렌 3점슛성공,
Q4,6:19,정인덕 턴오버,,
Q4,6:31,유기상 수비리바운드,,
Q4,6:33,,최성원 2점슛시도,
Q4,6:56,,캐디 라렌 수비리바운드,
Q4,6:58,양준석 3점슛시도,,
Q4,7:19,정인덕 수비리바운드,,
Q4,7:20,,배병준 3점슛시도,
Q4,7:39,,작전시간,
